"","gene_id","logFC","logCPM","LR","PValue","FDR","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.nonCanonical","symbol"
"3626","ENSG00000116584",0.208407993679541,2.68318445559912,2.0348005050582,0.153734354037727,0.686264429191455,"ARHGEF2",-0.168605213579599,0,0,1,0,0,0,"ARHGEF2"
"5272","ENSG00000133983",0.0828695400800348,6.6253854045379,2.03531172281023,0.153682674219128,0.686264429191455,"COX16",NA,NA,NA,NA,NA,NA,NA,NA
"5485","ENSG00000135480",-0.333438335753539,1.19152573822425,2.02922002341714,0.154299777414975,0.686264429191455,"KRT7",NA,NA,NA,NA,NA,NA,NA,NA
"6773","ENSG00000145990",-0.117502763366559,4.33741048764107,2.03095795541691,0.154123434862849,0.686264429191455,"GFOD1",-0.438244106820993,1,0,1,0,0,0,"GFOD1"
"7341","ENSG00000152642",0.187867889474125,2.93735868682998,2.03389681731201,0.153825757485241,0.686264429191455,"GPD1L",-0.826766430560652,2,1,0,0,0,0,"GPD1L"
"7394","ENSG00000153250",0.0869300925315522,6.54952988624446,2.02929586767004,0.154292076960602,0.686264429191455,"RBMS1",-0.446972041548208,0,1,1,0,0,0,"RBMS1"
"8000","ENSG00000160307",0.313849125945386,0.964212377222127,2.02928149389404,0.154293536294208,0.686264429191455,"S100B",-0.0148722170843744,0,0,0,0,1,0,"S100B"
"8955","ENSG00000166446",0.153507198299298,3.4714464830574,2.03174684232919,0.154043464398067,0.686264429191455,"CDYL2",-0.376099249121391,0,1,1,0,1,0,"CDYL2"
"9459","ENSG00000169562",0.333791467667776,1.7451253595782,2.03060329182186,0.154159402902178,0.686264429191455,"GJB1",NA,NA,NA,NA,NA,NA,NA,NA
"10272","ENSG00000175854",-0.0985970518094063,5.06600642579772,2.03392680623771,0.153822723268665,0.686264429191455,"SWI5",NA,NA,NA,NA,NA,NA,NA,NA
"10652","ENSG00000179588",-0.365151499151202,0.956429741422266,2.03194640660833,0.154023241773251,0.686264429191455,"ZFPM1",NA,NA,NA,NA,NA,NA,NA,NA
"11569","ENSG00000187714",-0.0992887656332175,7.86696796068417,2.02946718150071,0.154274685100138,0.686264429191455,"SLC18A3",NA,NA,NA,NA,NA,NA,NA,NA
"11766","ENSG00000189367",0.276542535804275,3.36680979795257,2.03185483012994,0.154032521200262,0.686264429191455,"KIAA0408",-0.650369223510463,0,2,0,0,0,0,"KIAA0408"
"12642","ENSG00000213411",0.438629294236786,0.067142832504417,2.03084422444704,0.154134967798105,0.686264429191455,"RBM22P2",NA,NA,NA,NA,NA,NA,NA,NA
"13681","ENSG00000259948",0.74673309904044,-0.311872476416657,2.0350471989936,0.153709412894374,0.686264429191455,"ENSG00000259948",NA,NA,NA,NA,NA,NA,NA,NA
"9243","ENSG00000168067",0.236728669696859,1.9473042469165,2.02788894673744,0.154434992396851,0.686660225098837,"MAP4K2",-0.637714162775228,1,1,1,0,0,0,"MAP4K2"
"6125","ENSG00000140274",-0.161454841299728,3.01420295356714,2.02685404046648,0.154540214336544,0.686922466777187,"DUOXA2",NA,NA,NA,NA,NA,NA,NA,NA
"14339","ENSG00000280975",0.201413909394047,2.21382996709545,2.02610648363971,0.154616271215132,0.687054953305649,"CENATAC",NA,NA,NA,NA,NA,NA,NA,NA
"383","ENSG00000033011",-0.131744535390326,3.92208796575312,2.02563121030706,0.154664647890853,0.687064397254373,"ALG1",-0.372474547192988,0,1,0,0,0,0,"ALG1"
"1453","ENSG00000089050",-0.16663055016599,3.30467071144742,2.02474548908607,0.154754848683262,0.687259574645697,"RBBP9",NA,NA,NA,NA,NA,NA,NA,NA
"3989","ENSG00000120437",-0.140201049358404,9.36185794043428,2.02228576954449,0.155005656815637,0.688018440928415,"ACAT2",NA,NA,NA,NA,NA,NA,NA,NA
"14743","ENSG00000287542",0.162684926389142,3.90162986449936,2.02216131793262,0.155018358922074,0.688018440928415,"HERC3",NA,NA,NA,NA,NA,NA,NA,NA
"1666","ENSG00000099219",0.310182291379745,1.34761830134339,2.0212716791333,0.155109193981283,0.688215972697717,"ERMP1",NA,NA,NA,NA,NA,NA,NA,NA
"13046","ENSG00000230707",-0.449492375997032,0.118941301723156,2.01910735546248,0.155330430948469,0.68899180404285,"ENSG00000230707",NA,NA,NA,NA,NA,NA,NA,NA
"5605","ENSG00000136205",0.770743699738384,-1.20090385791171,2.01600127698602,0.155648560225171,0.689168215244387,"TNS3",NA,NA,NA,NA,NA,NA,NA,NA
"7106","ENSG00000149639",0.16679449266406,3.65546877934595,2.01637984656887,0.155609746995896,0.689168215244387,"SOGA1",-0.417054411213886,0,1,3,0,0,0,"SOGA1"
"8888","ENSG00000166145",-0.309796510792469,1.37750505234897,2.01621009190832,0.15562714990492,0.689168215244387,"SPINT1",NA,NA,NA,NA,NA,NA,NA,NA
"10307","ENSG00000176148",-0.166355627058027,3.24715050446488,2.01622125844152,0.155626005066324,0.689168215244387,"TCP11L1",NA,NA,NA,NA,NA,NA,NA,NA
"10664","ENSG00000179832",0.171279470844035,3.17168889861048,2.01607481036597,0.155641020280931,0.689168215244387,"MROH1",NA,NA,NA,NA,NA,NA,NA,NA
"13393","ENSG00000244274",-0.108210968776095,5.81891057411758,2.01679760115455,0.155566929038168,0.689168215244387,"DBNDD2",-0.0615554200119696,0,0,0,0,1,0,"DBNDD2"
"6071","ENSG00000139656",0.741239660742231,-1.16198762408285,2.01508501021478,0.155742546910002,0.689173528253823,"SMIM2",NA,NA,NA,NA,NA,NA,NA,NA
"11453","ENSG00000186487",-0.114955043141034,5.44853267518199,2.01516675051622,0.155734159725717,0.689173528253823,"MYT1L",NA,NA,NA,NA,NA,NA,NA,NA
"6891","ENSG00000147224",-0.159690691468731,4.31873796578861,2.01349314858139,0.155905986474951,0.689485986628579,"PRPS1",-0.0568849978371561,0,0,0,0,1,0,"PRPS1"
"13942","ENSG00000272670",0.109066280497373,5.6026139515395,2.01363315931617,0.155891603487891,0.689485986628579,"DOC2B",NA,NA,NA,NA,NA,NA,NA,NA
"9139","ENSG00000167554",0.191968789325207,2.74353102959408,2.01184195464116,0.156075723645122,0.690031212722706,"ZNF610",-0.533418860183707,0,1,0,0,9,0,"ZNF610"
"2437","ENSG00000105270",0.0896164409619001,6.42824877713436,2.01035688592424,0.156228562995128,0.690090783018921,"CLIP3",NA,NA,NA,NA,NA,NA,NA,NA
"7100","ENSG00000149577",0.228450781982986,2.18080965339497,2.01039675618542,0.156224457432965,0.690090783018921,"SIDT2",-0.266525179129599,0,0,2,0,4,0,"SIDT2"
"14368","ENSG00000281518",-0.695813046417592,-1.23685133386495,2.01090421468703,0.15617221359127,0.690090783018921,"FOXO6",NA,NA,NA,NA,NA,NA,NA,NA
"2777","ENSG00000108298",-0.071896812069663,8.56496018439977,2.00547577824633,0.156732112822988,0.690692105817905,"RPL19",-0.0130072199889536,0,0,0,0,1,0,"RPL19"
"3078","ENSG00000111605",0.110801502500716,4.91487207689043,2.00776988671916,0.156495216350719,0.690692105817905,"CPSF6",-0.822727698082927,1,2,1,0,0,0,"CPSF6"
"4636","ENSG00000127957",-0.250779988647108,1.6300942710447,2.00595582029042,0.156682508560681,0.690692105817905,"PMS2P3",NA,NA,NA,NA,NA,NA,NA,NA
"7506","ENSG00000154723",-0.0798981075164722,9.35963086809922,2.00760590048873,0.156512136549545,0.690692105817905,"ATP5PF",NA,NA,NA,NA,NA,NA,NA,NA
"8750","ENSG00000165283",-0.0695904900974876,6.76647879053694,2.00493910325262,0.156787590275741,0.690692105817905,"STOML2",NA,NA,NA,NA,NA,NA,NA,NA
"10156","ENSG00000174799",0.223215171981991,2.27156805558626,2.00412293923086,0.156872001995579,0.690692105817905,"CEP135",-0.402276460643386,0,1,0,0,0,0,"CEP135"
"10769","ENSG00000180957",0.0769270356103766,6.27106929712801,2.0041819849425,0.156865893463329,0.690692105817905,"PITPNB",-0.623220553369122,2,0,0,0,0,0,"PITPNB"
"11128","ENSG00000184083",0.561695956000604,-0.1696031859373,2.00418077653682,0.156866018475373,0.690692105817905,"FAM120C",NA,NA,NA,NA,NA,NA,NA,NA
"12655","ENSG00000213593",-0.0688074946169116,7.22048299577922,2.00819512960059,0.156451349213197,0.690692105817905,"TMX2",-0.0859479373923527,0,0,1,0,0,0,"TMX2"
"13030","ENSG00000230267",0.753439662909175,-0.768545866713007,2.00437306923446,0.156846126826179,0.690692105817905,"HERC2P4",NA,NA,NA,NA,NA,NA,NA,NA
"13998","ENSG00000273859",-0.168490141375216,3.31725622194424,2.00408287379778,0.156876147090516,0.690692105817905,"RASSF7",NA,NA,NA,NA,NA,NA,NA,NA
"109","ENSG00000006576",0.162188167519461,3.00109511916477,2.00311843068402,0.156975964146847,0.690800276075451,"PHTF2",-0.565301866142835,1,1,1,0,0,0,"PHTF2"
"1123","ENSG00000078018",0.0645576633284288,8.50958096503148,2.0016399257019,0.157129125294224,0.690800276075451,"MAP2",-0.462380276890823,0,2,1,0,3,0,"MAP2"
"2083","ENSG00000101972",0.194694057595065,3.00647085413936,2.00160032364946,0.157133230081383,0.690800276075451,"STAG2",-0.102261927965652,0,0,0,0,3,0,"STAG2"
"6374","ENSG00000142583",0.597042383387153,0.186659378526094,2.00163478085338,0.157129658555355,0.690800276075451,"SLC2A5",NA,NA,NA,NA,NA,NA,NA,NA
"13729","ENSG00000261832",-0.511277407770131,0.484018926376125,2.0020123727966,0.157090526791853,0.690800276075451,"ENSG00000261832",NA,NA,NA,NA,NA,NA,NA,NA
"3890","ENSG00000119599",-0.153576326064492,3.6801344107272,2.00088061434779,0.157207849816539,0.690845974995137,"DCAF4",-0.549126193590254,0,3,0,0,0,0,"DCAF4"
"7336","ENSG00000152558",0.373580336350759,1.2841693347032,2.00060306576657,0.157236636920805,0.690845974995137,"TMEM123",-0.505994743452269,1,1,0,0,0,0,"TMEM123"
"3971","ENSG00000120215",0.683256566757017,-1.30746118881672,2.00010204126114,0.157288617932351,0.690870023472817,"MLANA",NA,NA,NA,NA,NA,NA,NA,NA
"1002","ENSG00000074054",0.126814382497942,4.55720951255559,1.99866719656961,0.157437590382187,0.691319954220333,"CLASP1",-0.968049900441792,1,2,1,0,1,0,"CLASP1"
"8056","ENSG00000160908",0.134584150801767,3.372257066799,1.9967906037989,0.157632669396966,0.691911796290536,"ZNF394",-0.0649394325030336,0,0,0,0,2,0,"ZNF394"
"10152","ENSG00000174749",0.111126741798911,4.60789221152989,1.99602720262093,0.157712106512269,0.691911796290536,"FAM241A",-0.179251295961526,0,0,1,0,0,0,"FAM241A"
"13529","ENSG00000254122",0.764002045784445,-0.90345846149282,1.99608246489373,0.157706354566609,0.691911796290536,"PCDHGB7",NA,NA,NA,NA,NA,NA,NA,NA
"347","ENSG00000026036",1.145054050015,-0.640724205926866,1.98938836102857,0.158404846275611,0.692638162825873,"RTEL1-TNFRSF6B",NA,NA,NA,NA,NA,NA,NA,NA
"497","ENSG00000048342",-0.169577637883736,2.67735932589462,1.99290607168653,0.158037355429929,0.692638162825873,"CC2D2A",NA,NA,NA,NA,NA,NA,NA,NA
"926","ENSG00000071246",0.13314359617789,4.42013808295506,1.99269525882419,0.158059351448384,0.692638162825873,"VASH1",-0.355338889150542,0,1,1,0,0,0,"VASH1"
"2108","ENSG00000102158",-0.23196735496615,2.59063304528539,1.98818823262137,0.158530444537729,0.692638162825873,"MAGT1",-0.146262584386553,0,0,1,0,0,0,"MAGT1"
"2165","ENSG00000102871",0.470999550042197,0.236561552912958,1.99018505381846,0.158321531696572,0.692638162825873,"TRADD",NA,NA,NA,NA,NA,NA,NA,NA
"7263","ENSG00000151812",-0.241603451490581,2.21969115302007,1.98857616769483,0.158489833183491,0.692638162825873,"SLC35F4",-0.0348904486567964,0,0,0,0,1,0,"SLC35F4"
"7380","ENSG00000153107",0.197354304462088,2.51606472074212,1.99041934863258,0.158297039676921,0.692638162825873,"ANAPC1",-0.30707180874598,0,1,0,0,5,0,"ANAPC1"
"12297","ENSG00000198797",0.352854828457095,1.14596281984649,1.99088883231266,0.158247975148956,0.692638162825873,"BRINP2",NA,NA,NA,NA,NA,NA,NA,NA
"13090","ENSG00000233012",0.719151899575315,-1.29587492145931,1.98873099010301,0.158473628756494,0.692638162825873,"HDAC1P2",NA,NA,NA,NA,NA,NA,NA,NA
"13210","ENSG00000237515",0.140966752418522,4.41879096427439,1.99027627889349,0.158311994966508,0.692638162825873,"SHISA9",-0.254700616197741,0,0,2,0,0,0,"SHISA9"
"13369","ENSG00000243678",-0.0941288954731384,9.7283338178982,1.99039896833855,0.158299169960764,0.692638162825873,"NME2",NA,NA,NA,NA,NA,NA,NA,NA
"13465","ENSG00000249992",-0.219841633890588,2.85243581315233,1.99219077878676,0.158112002566124,0.692638162825873,"TMEM158",NA,NA,NA,NA,NA,NA,NA,NA
"13720","ENSG00000261609",0.172579983066345,3.43991699144392,1.9918355481985,0.158149088921711,0.692638162825873,"GAN",-0.668006910641892,0,2,2,0,0,0,"GAN"
"14142","ENSG00000276155",-0.0982258990523638,8.89008050136218,1.98855951837125,0.158491575890722,0.692638162825873,"MAPT",NA,NA,NA,NA,NA,NA,NA,NA
"2125","ENSG00000102312",0.0922982049070703,5.39087100739567,1.98732631928059,0.158620717146632,0.692761491733668,"PORCN",-0.0560812420843446,0,0,0,0,1,0,"PORCN"
"4471","ENSG00000125844",-0.192334602993106,2.85837739839388,1.98702831986202,0.158651941762231,0.692761491733668,"RRBP1",NA,NA,NA,NA,NA,NA,NA,NA
"2657","ENSG00000106780",0.156344940315197,3.51834976930505,1.98613644157929,0.158745435278151,0.692762467995575,"MEGF9",-0.892334532207447,1,1,3,0,5,0,"MEGF9"
"6589","ENSG00000144229",0.116913729597439,4.78276702772254,1.98632028461017,0.158726158314034,0.692762467995575,"THSD7B",-0.335189351815458,0,1,0,0,1,0,"THSD7B"
"1948","ENSG00000101052",-0.0830279847870754,5.74847615294733,1.98322813632566,0.159050742009274,0.692830370122956,"IFT52",NA,NA,NA,NA,NA,NA,NA,NA
"4491","ENSG00000125952",-0.124828236369675,5.60510979707743,1.98390008753664,0.158980142900734,0.692830370122956,"MAX",NA,NA,NA,NA,NA,NA,NA,NA
"8045","ENSG00000160789",-0.14413560463144,3.52572215304464,1.98431808477029,0.15893624367214,0.692830370122956,"LMNA",NA,NA,NA,NA,NA,NA,NA,NA
"9019","ENSG00000166851",-0.737226904842772,-1.18746059783638,1.98243507789501,0.159134111266208,0.692830370122956,"PLK1",NA,NA,NA,NA,NA,NA,NA,NA
"11230","ENSG00000184911",1.27037210937847,0.556255955797858,1.98255314592871,0.159121696363602,0.692830370122956,"DMRTC1B",NA,NA,NA,NA,NA,NA,NA,NA
"12188","ENSG00000198300",0.103971224887401,5.15069118740716,1.98524566413007,0.158838875985356,0.692830370122956,"PEG3",-0.747941366611278,0,1,1,0,10,0,"PEG3"
"13778","ENSG00000263238",0.371830970891141,0.623057425495942,1.98360946411828,0.159010673111653,0.692830370122956,"CTSO",NA,NA,NA,NA,NA,NA,NA,NA
"14589","ENSG00000284727",-0.311238366472968,1.37863450567434,1.98244545284043,0.159133020292216,0.692830370122956,"ENSG00000284727",NA,NA,NA,NA,NA,NA,NA,NA
"8448","ENSG00000163832",-0.0821870397524084,5.57230255308247,1.98126040166841,0.159257689035385,0.692962205805694,"ELP6",-0.111933443679523,0,0,1,0,0,0,"ELP6"
"14185","ENSG00000276787",-0.132513588098037,3.37530214601315,1.98168375724142,0.159213138782298,0.692962205805694,"FAN1",NA,NA,NA,NA,NA,NA,NA,NA
"14690","ENSG00000285465",-0.104914039873066,5.10673602629994,1.98011049196159,0.159378767160461,0.693285969595505,"TM9SF1",NA,NA,NA,NA,NA,NA,NA,NA
"10160","ENSG00000174842",-0.145395493382202,3.5383793874157,1.97933433387706,0.159460550878244,0.693438666070349,"GLMN",NA,NA,NA,NA,NA,NA,NA,NA
"3955","ENSG00000119979",0.0811160864080112,5.98302556735678,1.97878453477991,0.159518512079487,0.693487707620948,"DENND10",-0.0312223293537059,0,0,0,0,1,0,"DENND10"
"6320","ENSG00000141934",0.165124661989726,3.38667238435848,1.97685075563521,0.159722566598265,0.693968624398138,"PLPP2",NA,NA,NA,NA,NA,NA,NA,NA
"8617","ENSG00000164543",-0.213593907767601,2.45417313041815,1.97714165844823,0.159691851224959,0.693968624398138,"STK17A",-0.190746216492675,0,1,0,0,1,0,"STK17A"
"1020","ENSG00000074695",0.103935663653682,4.99202043741953,1.97414761508355,0.160008303387547,0.694178603667963,"LMAN1",-0.906267782743071,0,3,0,0,0,0,"LMAN1"
"1084","ENSG00000076650",0.204749533625033,2.76935007574961,1.97048067683033,0.160396850076475,0.694178603667963,"GPATCH1",NA,NA,NA,NA,NA,NA,NA,NA
"1798","ENSG00000100281",0.149861406112569,3.38221639915446,1.97544523222961,0.159871065538834,0.694178603667963,"HMGXB4",-0.360181712775566,0,1,1,0,0,0,"HMGXB4"
"2672","ENSG00000107018",0.548884629603359,-0.646876434940643,1.9725001921473,0.160182730575225,0.694178603667963,"RLN1",NA,NA,NA,NA,NA,NA,NA,NA
"2857","ENSG00000108947",0.126702020358221,3.69536523144694,1.97021427947697,0.160425119245514,0.694178603667963,"EFNB3",NA,NA,NA,NA,NA,NA,NA,NA
"3213","ENSG00000112619",-0.375289001293509,1.46658649375099,1.97074949869475,0.16036832938015,0.694178603667963,"PRPH2",-0.207314260529566,0,1,0,0,0,0,"PRPH2"
"4653","ENSG00000128218",-0.64568466668629,-0.840019948812216,1.97052486978387,0.160392161021465,0.694178603667963,"VPREB3",NA,NA,NA,NA,NA,NA,NA,NA
"4804","ENSG00000130066",0.0736469903158679,6.43929521678894,1.9730407103422,0.160125477285019,0.694178603667963,"SAT1",NA,NA,NA,NA,NA,NA,NA,NA
"7065","ENSG00000149273",-0.0788101430882606,8.31302373164953,1.9710038599146,0.160341348208355,0.694178603667963,"RPS3",-0.036686571635442,0,0,0,0,1,0,"RPS3"
"11099","ENSG00000183828",-0.0907308130945351,6.82089941104661,1.97404098327043,0.16001958688622,0.694178603667963,"NUDT14",NA,NA,NA,NA,NA,NA,NA,NA
"11350","ENSG00000185730",-0.221327707460184,2.13778304114184,1.9749543596436,0.159922965154927,0.694178603667963,"ZNF696",NA,NA,NA,NA,NA,NA,NA,NA
"12260","ENSG00000198692",0.358870477252418,1.47132250353935,1.97037077113431,0.160408512202309,0.694178603667963,"EIF1AY",-0.188091413873322,0,1,0,0,0,0,"EIF1AY"
"12429","ENSG00000204176",0.360976605423233,0.540739153723306,1.97062257043994,0.16038179513241,0.694178603667963,"SYT15",NA,NA,NA,NA,NA,NA,NA,NA
"13339","ENSG00000242616",0.0830542024636672,5.94773316472314,1.97100260493905,0.160341481316229,0.694178603667963,"GNG10",NA,NA,NA,NA,NA,NA,NA,NA
"7297","ENSG00000152193",0.114266116938992,5.15232486395192,1.96923033078727,0.160529581709227,0.694428344872033,"OBI1",-0.175683612182773,0,0,1,0,2,0,"OBI1"
"2221","ENSG00000103184",0.33636875390015,1.61904115834158,1.96819653088484,0.160639420217067,0.69443781589104,"SEC14L5",-0.377016451657771,0,1,0,0,0,0,"SEC14L5"
"8595","ENSG00000164402",0.181946112326202,3.5393201714258,1.96788990989591,0.160672014353248,0.69443781589104,"SEPTIN8",-0.493014015607527,1,0,2,0,0,0,"SEPTIN8"
"8721","ENSG00000165115",0.211242903159537,2.01139744930592,1.96860740685478,0.160595755479103,0.69443781589104,"KIF27",-0.0363096905342187,0,0,0,0,2,0,"KIF27"
"13270","ENSG00000240356",-0.116081647050072,4.36702797264212,1.96663205687604,0.160805804367022,0.694813910375833,"RPL23AP7",NA,NA,NA,NA,NA,NA,NA,NA
"12671","ENSG00000213763",0.364733563199913,1.33963418971097,1.96557625496594,0.160918201483536,0.694895314836609,"ACTBP2",NA,NA,NA,NA,NA,NA,NA,NA
"13543","ENSG00000254772",-0.0656711633997147,8.5408649468995,1.96576196749972,0.160898424663987,0.694895314836609,"EEF1G",-0.0817566721951448,0,0,0,0,2,0,"EEF1G"
"46","ENSG00000004660",0.312107271375875,1.17469460308453,1.96467872123947,0.161013820324587,0.694904526080347,"CAMKK1",NA,NA,NA,NA,NA,NA,NA,NA
"3985","ENSG00000120332",0.81201731296232,-1.36062514215401,1.96423916562284,0.161060672049454,0.694904526080347,"TNN",NA,NA,NA,NA,NA,NA,NA,NA
"5964","ENSG00000138688",0.125041166377104,4.47019187906043,1.96458609919786,0.161023691508787,0.694904526080347,"KIAA1109",-0.22514795458946,0,0,0,0,7,0,"KIAA1109"
"5194","ENSG00000133083",0.0861083501664533,6.30434993151627,1.96229838991511,0.16126772297812,0.695393911419439,"DCLK1",-0.790503727895223,0,2,2,0,4,0,"DCLK1"
"5797","ENSG00000137547",-0.0706579858030607,7.04494136869268,1.96250862084103,0.161245279921395,0.695393911419439,"MRPL15",NA,NA,NA,NA,NA,NA,NA,NA
"6266","ENSG00000141449",0.139839938847704,4.2490018762076,1.96178240769783,0.161322821401482,0.695429632013643,"GREB1L",-1.1776753351568,2,3,0,0,5,0,"GREB1L"
"3373","ENSG00000114383",-0.0852696018605303,6.30870520121242,1.9608203020725,0.161425615809402,0.695670879851659,"TUSC2",NA,NA,NA,NA,NA,NA,NA,NA
"10930","ENSG00000182601",0.360328541369585,1.46946274530564,1.96016959947958,0.161495181271603,0.695768827665217,"HS3ST4",NA,NA,NA,NA,NA,NA,NA,NA
"9778","ENSG00000171729",-0.274846024686425,1.50950719053004,1.95966184051544,0.161549488630086,0.6958010013337,"TMEM51",NA,NA,NA,NA,NA,NA,NA,NA
"9241","ENSG00000168062",0.347657269603723,0.731968528912733,1.95856046242139,0.161667358117772,0.696018976370429,"BATF2",NA,NA,NA,NA,NA,NA,NA,NA
"10194","ENSG00000175155",-0.327255039856533,0.50790438308254,1.95831345837394,0.161693805954517,0.696018976370429,"YPEL2",NA,NA,NA,NA,NA,NA,NA,NA
"1614","ENSG00000095059",-0.0753048384355745,6.67651124143984,1.9559809559097,0.161943800989649,0.696250527072071,"DHPS",NA,NA,NA,NA,NA,NA,NA,NA
"2568","ENSG00000106066",-0.18565667547918,2.99830878274798,1.95503248147446,0.162045583500926,0.696250527072071,"CPVL",-0.0259584725541878,0,0,0,0,1,0,"CPVL"
"3551","ENSG00000115884",-0.192165890757774,2.85918913565794,1.95544159540311,0.162001671796193,0.696250527072071,"SDC1",NA,NA,NA,NA,NA,NA,NA,NA
"6860","ENSG00000146963",0.103109013997619,5.46212489417708,1.955931299931,0.161949127853302,0.696250527072071,"LUC7L2",-0.118784712892619,0,0,1,0,2,0,"LUC7L2"
"9180","ENSG00000167759",0.556964406234329,-0.56910294309933,1.954752092941,0.162075686476959,0.696250527072071,"KLK13",NA,NA,NA,NA,NA,NA,NA,NA
"10915","ENSG00000182481",-0.0743389936354452,8.87780681884037,1.95600895478078,0.161940797488422,0.696250527072071,"KPNA2",-0.0187558925257754,0,0,0,0,1,0,"KPNA2"
"12931","ENSG00000225973",-0.108317982019902,4.33117264078495,1.95665728695513,0.161871267220583,0.696250527072071,"PIGBOS1",NA,NA,NA,NA,NA,NA,NA,NA
"764","ENSG00000066056",0.754764242890912,-1.24833408217451,1.95416555400646,0.16213867889977,0.696319767289994,"TIE1",NA,NA,NA,NA,NA,NA,NA,NA
"6513","ENSG00000143633",0.125586248120644,4.05435289298255,1.95196073023146,0.162375719968288,0.697136219690437,"C1orf131",-0.302625542103148,0,1,0,0,0,0,"C1orf131"
"8612","ENSG00000164494",0.187081400938779,2.68325259925047,1.95032482939711,0.162551851566896,0.697690770016251,"PDSS2",-0.0903113640698869,0,0,1,0,0,0,"PDSS2"
"10407","ENSG00000177169",0.200495350372994,2.72545270163453,1.94968739230024,0.162620541164544,0.697783980069122,"ULK1",-0.343489065365374,0,1,0,0,0,0,"ULK1"
"6277","ENSG00000141519",-0.244551266048375,1.71178248800076,1.94834498732024,0.162765305783609,0.698001910339352,"CCDC40",NA,NA,NA,NA,NA,NA,NA,NA
"12264","ENSG00000198712",0.0824875700393646,12.8806555396635,1.94876246717797,0.162720269106849,0.698001910339352,"MT-CO2",NA,NA,NA,NA,NA,NA,NA,NA
"13533","ENSG00000254402",-0.135087613605642,3.65953592647833,1.9474287259264,0.162864199647258,0.698224440334779,"LRRC24",NA,NA,NA,NA,NA,NA,NA,NA
"9798","ENSG00000171861",-0.124546185257791,3.89885686303929,1.94660360746717,0.162953314975297,0.698404931897874,"MRM3",NA,NA,NA,NA,NA,NA,NA,NA
"995","ENSG00000073712",0.137032804223339,4.53169562994799,1.94522112798585,0.163102751804331,0.698479723893996,"FERMT2",-0.118602121047807,0,0,0,0,3,0,"FERMT2"
"3698","ENSG00000117174",-0.127259974804926,3.81290199707545,1.94253138063939,0.163393944162345,0.698479723893996,"ZNHIT6",-0.241943209065635,0,1,1,0,0,0,"ZNHIT6"
"7520","ENSG00000154864",0.397831549675213,1.37317508336257,1.9458583578709,0.163033852067109,0.698479723893996,"PIEZO2",-0.0214759975116844,0,0,0,0,1,0,"PIEZO2"
"8026","ENSG00000160606",0.353305227083616,0.538020638611373,1.9438276529545,0.163253535532827,0.698479723893996,"TLCD1",NA,NA,NA,NA,NA,NA,NA,NA
"8470","ENSG00000163931",-0.0770460491346995,6.86336710693162,1.94435465802796,0.163196491197688,0.698479723893996,"TKT",NA,NA,NA,NA,NA,NA,NA,NA
"8615","ENSG00000164535",-0.112487889291478,4.11936192416841,1.943265345788,0.163314426161866,0.698479723893996,"DAGLB",-0.0813697268118631,0,0,1,0,0,0,"DAGLB"
"8642","ENSG00000164684",0.216035268217756,2.65339853945949,1.94262278165767,0.163384039339408,0.698479723893996,"ZNF704",NA,NA,NA,NA,NA,NA,NA,NA
"11019","ENSG00000183273",0.398038446558375,2.76453888686187,1.94414968715632,0.163218675047833,0.698479723893996,"CCDC60",NA,NA,NA,NA,NA,NA,NA,NA
"13546","ENSG00000254806",0.150755412254954,4.88290245168144,1.94326932591732,0.163313995073965,0.698479723893996,"SYS1-DBNDD2",-0.27710038854436,0,1,0,0,0,0,"SYS1-DBNDD2"
"12423","ENSG00000204149",0.543793615764088,0.713169922938168,1.94163448373514,0.163491174269621,0.69869430200668,"AGAP6",NA,NA,NA,NA,NA,NA,NA,NA
"12549","ENSG00000205758",-0.0854664567550609,5.83855826368601,1.9411867096993,0.163539740939221,0.698700848907717,"CRYZL1",-0.321347010245547,1,0,0,0,0,0,"CRYZL1"
"5902","ENSG00000138311",-0.241365049003286,2.42231169702377,1.94037218704371,0.16362812831665,0.698877363598128,"ZNF365",-0.0227611349857447,0,0,0,0,1,0,"ZNF365"
"8130","ENSG00000162063",-0.171475656487554,2.69184084100298,1.9399390727265,0.163675149643749,0.698877363598128,"CCNF",-0.171183573616658,0,0,1,0,1,0,"CCNF"
"7526","ENSG00000154928",0.271603668952591,2.86891947902005,1.93823375412908,0.163860438706701,0.699266537485791,"EPHB1",-0.347751404683573,0,1,2,0,0,0,"EPHB1"
"9433","ENSG00000169255",-0.0923850223933595,6.07751771328095,1.93825120746648,0.163858541124976,0.699266537485791,"B3GALNT1",NA,NA,NA,NA,NA,NA,NA,NA
"6503","ENSG00000143569",0.0973682036673955,5.6113405471056,1.93760733892033,0.163928561160143,0.699356340044206,"UBAP2L",-0.18527566319303,0,0,1,0,3,0,"UBAP2L"
"10047","ENSG00000173786",-0.0862650798467312,5.47203719345804,1.93685822966173,0.164010069036601,0.699503179884785,"CNP",NA,NA,NA,NA,NA,NA,NA,NA
"5052","ENSG00000132031",-0.689591208367439,-0.60816540110442,1.93598293828576,0.164105364997326,0.699708724751802,"MATN3",NA,NA,NA,NA,NA,NA,NA,NA
