"","gene_id","logFC","logCPM","LR","PValue","FDR","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.nonCanonical","symbol"
"11678","ENSG00000196110",-0.217182418977728,2.64683937057111,2.38121824145882,0.122801748870188,0.497027771767934,"ZNF699",-0.647063158053738,0,0,2,0,2,0,"ZNF699"
"296","ENSG00000018610",0.139584417421091,4.41586481114088,2.38036661876849,0.122868708651057,0.497155631866367,"STEEP1",-0.271072378000719,0,0,1,0,0,0,"STEEP1"
"4935","ENSG00000131069",0.115054389592648,5.27619767272344,2.37997034633942,0.122899879817598,0.497155631866367,"ACSS2",NA,NA,NA,NA,NA,NA,NA,NA
"52","ENSG00000004864",0.0793337318148828,6.9069595798103,2.3678735973459,0.12385565660913,0.497234456905657,"SLC25A13",NA,NA,NA,NA,NA,NA,NA,NA
"635","ENSG00000058673",0.0749103976213629,7.257984697326,2.37054661261932,0.123643751046496,0.497234456905657,"ZC3H11A",-1.40315949493973,0,2,1,0,0,0,"ZC3H11A"
"687","ENSG00000063177",0.0773017787616191,9.36114905195014,2.36428002415887,0.124141175750013,0.497234456905657,"RPL18",NA,NA,NA,NA,NA,NA,NA,NA
"715","ENSG00000064547",-0.148855765007545,4.50835747121274,2.37747193652677,0.123096609237172,0.497234456905657,"LPAR2",NA,NA,NA,NA,NA,NA,NA,NA
"833","ENSG00000067955",-0.0815460774340824,6.34360969588048,2.3766888870904,0.123158339889186,0.497234456905657,"CBFB",-0.352634601416285,0,0,0,0,2,0,"CBFB"
"1048","ENSG00000075213",0.177141697053943,3.35699006512432,2.36724096002207,0.123905868445212,0.497234456905657,"SEMA3A",-0.0581100278008397,0,0,0,0,1,0,"SEMA3A"
"1207","ENSG00000080200",0.136478855390446,4.26935694257128,2.37791537935871,0.123061666241075,0.497234456905657,"CRYBG3",-1.16791132654235,0,0,0,0,6,0,"CRYBG3"
"1564","ENSG00000091542",0.0901942023510921,7.14007631782107,2.36823049345158,0.123827340062553,0.497234456905657,"ALKBH5",-0.0696921287211732,0,0,0,0,1,0,"ALKBH5"
"2124","ENSG00000102317",0.127167576584863,7.27028645580131,2.36855160748554,0.123801868647918,0.497234456905657,"RBM3",-0.493173873283485,0,1,0,0,0,0,"RBM3"
"2322","ENSG00000104375",0.162667563483858,3.81992401664717,2.37358837673863,0.123403101933656,0.497234456905657,"STK3",NA,NA,NA,NA,NA,NA,NA,NA
"2363","ENSG00000104852",-0.0888055134922404,8.15040842026642,2.36332589200774,0.124217106847943,0.497234456905657,"SNRNP70",NA,NA,NA,NA,NA,NA,NA,NA
"3356","ENSG00000114405",-0.124444338223873,4.37143309116944,2.37368865697255,0.12339517712,0.497234456905657,"C3orf14",NA,NA,NA,NA,NA,NA,NA,NA
"4456","ENSG00000125870",0.107887135452525,6.66132096192825,2.37011363375949,0.123678048485787,0.497234456905657,"SNRPB2",-0.565989771711319,1,0,0,0,0,0,"SNRPB2"
"5223","ENSG00000133739",-0.178066717596975,3.1081835832173,2.36393219178519,0.124168850739618,0.497234456905657,"LRRCC1",NA,NA,NA,NA,NA,NA,NA,NA
"5388","ENSG00000135083",-0.09837138263119,5.24438840178904,2.36418801552612,0.124148495673094,0.497234456905657,"CCNJL",NA,NA,NA,NA,NA,NA,NA,NA
"6490","ENSG00000143793",-0.0999440398411566,5.77157815044704,2.37018721019076,0.123672219550881,0.497234456905657,"C1orf35",-0.0680457795003397,0,0,0,0,1,0,"C1orf35"
"6701","ENSG00000145779",-0.202436370414164,2.61037056944844,2.37371563449698,0.123393045272288,0.497234456905657,"TNFAIP8",-0.283220118018222,0,0,1,0,0,0,"TNFAIP8"
"7069","ENSG00000149926",0.0778416145552089,6.41622031315425,2.36522054861458,0.124066378001663,0.497234456905657,"TLCD3B",NA,NA,NA,NA,NA,NA,NA,NA
"7159","ENSG00000151461",-0.110745687971016,5.14733541112344,2.37801997834037,0.123053425515951,0.497234456905657,"UPF2",-0.147916893054222,0,0,0,0,2,0,"UPF2"
"7392","ENSG00000154118",0.0925076683666499,5.59626639862265,2.37252962059251,0.123486806382338,0.497234456905657,"JPH3",-0.329734445838014,0,0,2,0,0,0,"JPH3"
"8024","ENSG00000161664",-0.243683888414277,2.39689045419656,2.36505480738257,0.124079555388471,0.497234456905657,"ASB16",-0.0371185456607382,0,0,0,0,1,0,"ASB16"
"8457","ENSG00000164111",0.0731109239098495,6.32076430227752,2.36851690996507,0.123804620645144,0.497234456905657,"ANXA5",-0.0473954460025434,0,0,0,0,1,0,"ANXA5"
"8756","ENSG00000165813",0.145925740268347,3.76341124727694,2.37391577975363,0.123377230449228,0.497234456905657,"CCDC186",-0.195983965794295,0,0,0,0,1,0,"CCDC186"
"9005","ENSG00000167283",0.0831902780500515,6.540929889044,2.37241929714013,0.123495532093925,0.497234456905657,"ATP5MG",NA,NA,NA,NA,NA,NA,NA,NA
"9463","ENSG00000170271",0.122204490788361,4.31899517293157,2.37055502742774,0.123643084591094,0.497234456905657,"FAXDC2",NA,NA,NA,NA,NA,NA,NA,NA
"9615","ENSG00000171368",-0.13895581469766,3.82842110337844,2.36359314755361,0.124195833100715,0.497234456905657,"TPPP",-0.638385245059193,0,1,0,0,0,0,"TPPP"
"10091","ENSG00000175106",-0.282032333974166,1.62820910165145,2.36648514125033,0.123965886705114,0.497234456905657,"TVP23C",NA,NA,NA,NA,NA,NA,NA,NA
"11474","ENSG00000187800",-0.12963090884995,4.79188680197666,2.36900872354027,0.123765619309352,0.497234456905657,"PEAR1",NA,NA,NA,NA,NA,NA,NA,NA
"11813","ENSG00000196743",0.106638287324575,5.17623746332939,2.36734703408752,0.123897447868788,0.497234456905657,"GM2A",-0.817502342144603,0,1,2,0,0,0,"GM2A"
"11926","ENSG00000197442",0.193738770059328,3.10092298524003,2.37148105285112,0.123569767448579,0.497234456905657,"MAP3K5",-0.466400004761107,0,0,0,0,5,0,"MAP3K5"
"12809","ENSG00000224587",-0.0871660670461245,6.78418032581061,2.36520647397358,0.124067496956683,0.497234456905657,"MDC1",NA,NA,NA,NA,NA,NA,NA,NA
"12894","ENSG00000228253",-0.248864146814839,8.72671278139133,2.37439833283238,0.123339109932213,0.497234456905657,"MT-ATP8",NA,NA,NA,NA,NA,NA,NA,NA
"14305","ENSG00000278220",-0.133990325296205,4.59784796246222,2.36648369709139,0.12396600141416,0.497234456905657,"CLN8",NA,NA,NA,NA,NA,NA,NA,NA
"14509","ENSG00000282655",-0.136988831119312,3.93389485161874,2.37000420087085,0.12368671863563,0.497234456905657,"PDCD6IPP2",NA,NA,NA,NA,NA,NA,NA,NA
"9226","ENSG00000168564",-0.114848365506194,4.61720230705045,2.36209648424328,0.124315020781743,0.497493132175037,"CDKN2AIP",-0.378442477381724,0,0,1,0,0,0,"CDKN2AIP"
"4082","ENSG00000121905",0.427825301746309,1.2955656433553,2.36159267803208,0.124355170258863,0.497520564706341,"HPCA",NA,NA,NA,NA,NA,NA,NA,NA
"10566","ENSG00000179833",0.135770928871438,4.43299278953179,2.35957247000525,0.124516309981145,0.497898640633729,"SERTAD2",-0.375593602465598,0,1,0,0,0,0,"SERTAD2"
"14503","ENSG00000282522",-0.0935097512494316,6.91766216539,2.35970208509277,0.124505964414691,0.497898640633729,"PKD1P1",NA,NA,NA,NA,NA,NA,NA,NA
"8561","ENSG00000164654",0.0848463682173357,5.6500496680709,2.3584647674848,0.124604763100717,0.498119040934729,"MIOS",NA,NA,NA,NA,NA,NA,NA,NA
"1445","ENSG00000088812",0.0779931785750224,6.5911981004836,2.35526245510732,0.124860869372796,0.498141273866779,"ATRN",-0.75933705493106,0,1,1,0,2,0,"ATRN"
"1544","ENSG00000091009",-0.101033868780045,5.53081938598859,2.35393558576841,0.124967157580338,0.498141273866779,"RBM27",-0.222296138858022,0,0,0,0,2,0,"RBM27"
"2273","ENSG00000103769",0.0691532279132806,6.91947155905509,2.35559427377077,0.12483430490278,0.498141273866779,"RAB11A",-0.269007110657172,0,0,1,0,0,0,"RAB11A"
"2505","ENSG00000105698",0.0783329100090495,6.73911291796456,2.35634782699003,0.124774000862064,0.498141273866779,"USF2",NA,NA,NA,NA,NA,NA,NA,NA
"5143","ENSG00000132849",-0.185909186919151,3.36268024315135,2.35562113633627,0.124832154635946,0.498141273866779,"PATJ",-0.129740799563086,0,0,0,0,1,0,"PATJ"
"5436","ENSG00000135423",-0.498188235386643,0.801692581849867,2.35396673547775,0.124964661196624,0.498141273866779,"GLS2",NA,NA,NA,NA,NA,NA,NA,NA
"8576","ENSG00000164743",-0.39763102749568,1.08598816307409,2.35310115668471,0.125034050582725,0.498141273866779,"C8orf48",NA,NA,NA,NA,NA,NA,NA,NA
"8758","ENSG00000165821",-0.0937557367917227,6.01461626533683,2.35596862087512,0.124804343261139,0.498141273866779,"SALL2",-0.562161204572034,0,0,0,0,5,0,"SALL2"
"9540","ENSG00000170852",-0.0810071723604892,6.16986877974579,2.35319824335511,0.125026265469559,0.498141273866779,"KBTBD2",NA,NA,NA,NA,NA,NA,NA,NA
"10980","ENSG00000183762",0.11040759920125,5.86242736492237,2.3538271317204,0.124975849680157,0.498141273866779,"KREMEN1",-0.284829519739286,0,0,1,0,1,0,"KREMEN1"
"12364","ENSG00000204899",-0.0883381741783048,5.83302461814126,2.35298090574138,0.125043693921855,0.498141273866779,"MZT1",NA,NA,NA,NA,NA,NA,NA,NA
"13218","ENSG00000240771",-0.0763681000184519,6.73225326617967,2.35715581432792,0.124709376607482,0.498141273866779,"ARHGEF25",-0.0574071426777939,0,0,0,0,1,0,"ARHGEF25"
"13322","ENSG00000244005",0.138546158455029,4.72786051520342,2.35470726714902,0.124905330204466,0.498141273866779,"NFS1",-0.0982080313484145,0,0,0,0,1,0,"NFS1"
"11156","ENSG00000185112",0.21917550999709,3.46571696434634,2.35199136186905,0.125123080251056,0.498324677023331,"FAM43A",NA,NA,NA,NA,NA,NA,NA,NA
"12905","ENSG00000228486",-0.342434917030557,1.57291967783346,2.35112529607013,0.125192606481193,0.498468723327596,"C2orf92",NA,NA,NA,NA,NA,NA,NA,NA
"12518","ENSG00000213160",0.0716220385507829,6.27989751147022,2.35025015129501,0.125262905158745,0.498615767657734,"KLHL23",-0.213258166415227,0,0,1,0,0,0,"KLHL23"
"668","ENSG00000061936",-0.0823756162987821,6.53742782000916,2.34935910369995,0.125334526344652,0.498635204251366,"SFSWAP",NA,NA,NA,NA,NA,NA,NA,NA
"11028","ENSG00000184160",0.156429278650154,5.33538438993748,2.34968755294064,0.125308120750732,0.498635204251366,"ADRA2C",NA,NA,NA,NA,NA,NA,NA,NA
"9951","ENSG00000173825",-0.350037167355443,1.63384259962029,2.34792726753425,0.125449710702894,0.498960614062641,"TIGD3",NA,NA,NA,NA,NA,NA,NA,NA
"3599","ENSG00000116544",0.145292307570123,4.19471329568756,2.34694929278329,0.125528451694847,0.499140940307637,"DLGAP3",-0.0494965540881531,0,0,0,0,1,0,"DLGAP3"
"8090","ENSG00000162377",0.100719392576123,5.27411500708555,2.34599445239405,0.125605383033133,0.499313976766189,"COA7",-0.51610727559281,0,0,2,0,1,0,"COA7"
"13057","ENSG00000234444",-0.1306684832734,5.59559699387932,2.34494824498588,0.125689735962753,0.499516416088145,"ZNF736",-0.874816484478742,0,2,1,0,0,0,"ZNF736"
"762","ENSG00000065717",0.124186205948333,4.83283018919915,2.33911375455154,0.126161311728121,0.49960802595611,"TLE2",-0.114998516279583,0,0,0,0,1,0,"TLE2"
"1236","ENSG00000081154",0.0762238141585426,6.93126058728843,2.34355286032613,0.12580234013386,0.49960802595611,"PCNP",NA,NA,NA,NA,NA,NA,NA,NA
"2508","ENSG00000105701",0.0726649611201867,8.34443664549841,2.33792430900346,0.126257690466358,0.49960802595611,"FKBP8",NA,NA,NA,NA,NA,NA,NA,NA
"2758","ENSG00000108100",0.0700764803981118,6.66808330442331,2.34298699501582,0.125848036049187,0.49960802595611,"CCNY",-0.370083444802656,0,0,1,0,1,0,"CCNY"
"3221","ENSG00000112855",-0.0972182130084978,5.9082125227594,2.3359010202051,0.126421822219718,0.49960802595611,"HARS2",-0.640201211016996,0,0,1,0,3,0,"HARS2"
"3577","ENSG00000116254",-0.141259355322127,3.83358577611134,2.33557439582534,0.126448340638828,0.49960802595611,"CHD5",-0.804509670030442,0,1,0,0,1,0,"CHD5"
"4652","ENSG00000128394",-0.323557509459686,1.34353936897652,2.34003577935803,0.126086657912347,0.49960802595611,"APOBEC3F",NA,NA,NA,NA,NA,NA,NA,NA
"4869","ENSG00000130695",-0.102451703531897,5.44525814336412,2.33687896394771,0.126342460578743,0.49960802595611,"CEP85",NA,NA,NA,NA,NA,NA,NA,NA
"5612","ENSG00000136522",0.10483460610505,5.09235525518918,2.33903031101573,0.126168070346546,0.49960802595611,"MRPL47",-0.154575495151284,0,0,0,0,1,0,"MRPL47"
"7274","ENSG00000152527",-0.25046270364284,1.97957038674401,2.34296328085534,0.125849951466433,0.49960802595611,"PLEKHH2",NA,NA,NA,NA,NA,NA,NA,NA
"8418","ENSG00000164022",-0.0779607291801058,5.99664877423023,2.34203500156934,0.125924955011181,0.49960802595611,"AIMP1",NA,NA,NA,NA,NA,NA,NA,NA
"8425","ENSG00000164045",-0.0780620065920714,6.00824898928516,2.3356686361861,0.126440688690932,0.49960802595611,"CDC25A",-0.729299510175571,0,1,0,0,1,0,"CDC25A"
"8734","ENSG00000165689",0.0748567967536024,6.3844887537189,2.33746751553096,0.12629472541367,0.49960802595611,"ENTR1",NA,NA,NA,NA,NA,NA,NA,NA
"9841","ENSG00000172985",0.258989360850972,3.02116320738046,2.33980383353883,0.12610543330371,0.49960802595611,"SH3RF3",NA,NA,NA,NA,NA,NA,NA,NA
"10612","ENSG00000180287",0.12383301170781,4.64855964199258,2.33761224940416,0.126282989675827,0.49960802595611,"PLD5",-1.69121634061667,1,2,2,0,0,0,"PLD5"
"11079","ENSG00000184486",0.185692892701648,3.50817795543448,2.33804863146354,0.12624761300009,0.49960802595611,"POU3F2",-0.279193784493555,0,0,0,0,1,0,"POU3F2"
"11873","ENSG00000197081",-0.0691950330012627,8.43450438899811,2.3378719526925,0.126261934689254,0.49960802595611,"IGF2R",-1.47962617016922,1,1,3,0,2,0,"IGF2R"
"12526","ENSG00000213221",0.142394836226646,4.33573693264601,2.33634046087664,0.12638615407651,0.49960802595611,"DNLZ",NA,NA,NA,NA,NA,NA,NA,NA
"12842","ENSG00000225973",-0.227498528277788,2.64625582713985,2.3425305449602,0.125884909683398,0.49960802595611,"PIGBOS1",NA,NA,NA,NA,NA,NA,NA,NA
"14268","ENSG00000277443",-0.0767225376296039,9.08862707395367,2.3376959193465,0.126276205856425,0.49960802595611,"MARCKS",-0.34058069257036,0,0,1,0,1,0,"MARCKS"
"5259","ENSG00000134107",-0.359379056717194,1.43823641600745,2.3324212473947,0.126704661042693,0.500387335665135,"BHLHE40",-0.49448552728677,0,1,0,0,0,0,"BHLHE40"
"7957","ENSG00000160753",-0.075641437832597,6.76898521269689,2.33232427746452,0.126712552911522,0.500387335665135,"RUSC1",NA,NA,NA,NA,NA,NA,NA,NA
"7321","ENSG00000153130",0.136065803830449,5.52882117681471,2.33164163885793,0.126768124724512,0.500474527809348,"SCOC",NA,NA,NA,NA,NA,NA,NA,NA
"1854","ENSG00000100422",0.0761959064582168,7.86850094680917,2.33120508245397,0.12680367784373,0.50048266191729,"CERK",-0.106918550178058,0,0,0,0,1,0,"CERK"
"950","ENSG00000071967",0.2189066403255,3.07110158438032,2.33066898045675,0.126847353121745,0.500522840691374,"CYBRD1",-0.755507793149615,0,1,0,0,0,0,"CYBRD1"
"13058","ENSG00000234495",0.072702091750098,7.19960110633673,2.32897127944957,0.126985772244896,0.500752994183013,"TRIM27",NA,NA,NA,NA,NA,NA,NA,NA
"13101","ENSG00000235754",0.358666916433673,0.789265457103845,2.32872074362896,0.127006213474779,0.500752994183013,"APOM",NA,NA,NA,NA,NA,NA,NA,NA
"2600","ENSG00000106399",-0.117130988503073,5.12511117477108,2.32677699293205,0.127164928617028,0.501246512351425,"RPA3",NA,NA,NA,NA,NA,NA,NA,NA
"1691","ENSG00000099365",-0.15464094289907,4.38422340533792,2.32261366321289,0.127505624483063,0.502456895213717,"STX1B",-0.191824949940134,0,0,1,0,0,0,"STX1B"
"1574","ENSG00000091972",-0.0954340249803212,5.22431579236079,2.3181280719437,0.127873829032136,0.502861617823457,"CD200",NA,NA,NA,NA,NA,NA,NA,NA
"5936","ENSG00000138759",0.0909992079711356,6.62363390511403,2.31875165386848,0.12782257089118,0.502861617823457,"FRAS1",-1.15067409441953,0,1,3,0,4,0,"FRAS1"
"9283","ENSG00000168936",0.107771403339593,5.79106616122497,2.31724518847521,0.127946440772224,0.502861617823457,"TMEM129",NA,NA,NA,NA,NA,NA,NA,NA
"9607","ENSG00000171310",0.0972316262174564,5.9602400003773,2.31979824127908,0.127736593292787,0.502861617823457,"CHST11",-1.5203243346543,0,3,1,0,0,0,"CHST11"
"10026","ENSG00000174501",-0.290791092723847,2.40299485144931,2.3168555532227,0.127978500473975,0.502861617823457,"ANKRD36C",NA,NA,NA,NA,NA,NA,NA,NA
"11459","ENSG00000187714",0.109837208589505,4.82985434403589,2.31887894985702,0.127812110031895,0.502861617823457,"SLC18A3",NA,NA,NA,NA,NA,NA,NA,NA
"11939","ENSG00000197530",-0.0796783016121659,6.49770788829361,2.31707510831347,0.127960434092295,0.502861617823457,"MIB2",-0.255077439046599,0,1,0,0,0,0,"MIB2"
"13306","ENSG00000243646",-0.152823463612567,3.51707798117937,2.31785187399879,0.127896539684306,0.502861617823457,"IL10RB",-1.11633128993484,0,2,1,0,0,0,"IL10RB"
"14703","ENSG00000284984",0.116967803054314,5.40709131473035,2.31808526084172,0.127877348923809,0.502861617823457,"RHOU",NA,NA,NA,NA,NA,NA,NA,NA
"8907","ENSG00000166681",0.0733810961038406,7.37415509125817,2.31454064861269,0.128169158372197,0.503401180967187,"BEX3",NA,NA,NA,NA,NA,NA,NA,NA
"13223","ENSG00000241015",-0.172271407605557,3.20210613707074,2.31437036341111,0.12818319571573,0.503401180967187,"TPM3P9",NA,NA,NA,NA,NA,NA,NA,NA
"8266","ENSG00000163362",-0.154030772734456,3.62061697364499,2.31388560688625,0.128223165659515,0.503425844574392,"INAVA",NA,NA,NA,NA,NA,NA,NA,NA
"3235","ENSG00000113048",0.0768237580523529,6.43725204414533,2.3132828548058,0.128272884122892,0.503488759508372,"MRPS27",NA,NA,NA,NA,NA,NA,NA,NA
"11034","ENSG00000184182",-0.123716961845817,5.40675258978377,2.31224214677759,0.128358778249484,0.503693598577217,"UBE2F",-0.45514138660563,0,0,1,0,1,0,"UBE2F"
"115","ENSG00000006652",-0.100393559828466,5.56728411046338,2.31055424308468,0.128498224433702,0.503711691425184,"IFRD1",-0.186157621034865,0,0,1,0,0,0,"IFRD1"
"7007","ENSG00000149260",0.109658489235861,5.78570215448986,2.31078589136087,0.12847907682516,0.503711691425184,"CAPN5",-0.376838323765816,0,0,0,0,1,0,"CAPN5"
"9464","ENSG00000170275",0.107585563429794,7.3533433777973,2.31131051978573,0.128435723776575,0.503711691425184,"CRTAP",-1.27468387191986,0,3,1,0,1,0,"CRTAP"
"10403","ENSG00000178078",-0.288988028249746,1.74573766477782,2.31093850147888,0.128466464097449,0.503711691425184,"STAP2",NA,NA,NA,NA,NA,NA,NA,NA
"2706","ENSG00000107672",-0.0919857689873302,5.16066094772029,2.3067325552619,0.128814577073388,0.50415232654597,"NSMCE4A",NA,NA,NA,NA,NA,NA,NA,NA
"2781","ENSG00000108395",0.0792744571240269,6.58389156038403,2.30449477703704,0.129000219077961,0.50415232654597,"TRIM37",-0.422360413959312,0,1,0,0,0,0,"TRIM37"
"3633","ENSG00000116793",-0.101764327464867,5.4344829210365,2.30613658330914,0.128863988730493,0.50415232654597,"PHTF1",-0.364392652441314,0,0,1,0,1,0,"PHTF1"
"5287","ENSG00000134291",-0.0687439119447559,6.54713557127202,2.3060861400616,0.128868171917188,0.50415232654597,"TMEM106C",NA,NA,NA,NA,NA,NA,NA,NA
"6753","ENSG00000146232",0.209237527859763,4.0447907474703,2.30724314219868,0.128772261418334,0.50415232654597,"NFKBIE",-0.535267399557829,0,1,1,0,0,0,"NFKBIE"
"6823","ENSG00000147117",-0.464304407868236,0.793528528494882,2.30435394923883,0.129011911859452,0.50415232654597,"ZNF157",-0.597090858138492,0,0,1,0,1,0,"ZNF157"
"8518","ENSG00000164362",-0.128702223010821,4.29987573474976,2.30751056334749,0.128750104669554,0.50415232654597,"TERT",NA,NA,NA,NA,NA,NA,NA,NA
"8785","ENSG00000166012",0.12019607472243,6.47346673247047,2.30811038325492,0.128700422998116,0.50415232654597,"TAF1D",-0.590365657700058,0,0,2,0,0,0,"TAF1D"
"11276","ENSG00000185946",-0.168749335617203,3.89938126488517,2.30400258017512,0.129041090805293,0.50415232654597,"RNPC3",-0.314287707671133,0,0,1,0,1,0,"RNPC3"
"12051","ENSG00000198130",-0.1105234130196,4.40552549197101,2.30544207521829,0.128921596595082,0.50415232654597,"HIBCH",NA,NA,NA,NA,NA,NA,NA,NA
"12163","ENSG00000198728",-0.0809209379947805,7.70778286608179,2.30390458069296,0.129049230344532,0.50415232654597,"LDB1",-0.500901947115029,0,1,1,0,0,0,"LDB1"
"12611","ENSG00000214135",-0.206933141863175,4.33979449231963,2.30777448822997,0.128728241761465,0.50415232654597,"SDHAP4",NA,NA,NA,NA,NA,NA,NA,NA
"13192","ENSG00000239900",0.0909494710720103,6.02864918942733,2.30536228979095,0.128928216451474,0.50415232654597,"ADSL",-0.613189829087023,0,1,0,0,0,0,"ADSL"
"5300","ENSG00000134352",0.107349853447566,6.57302905536869,2.30341869143609,0.129089595279017,0.504178207593925,"IL6ST",-0.890843586636023,0,1,2,0,0,0,"IL6ST"
"3394","ENSG00000114796",-0.112981784433369,5.60239585905662,2.30233752833528,0.129179462681746,0.504336325866535,"KLHL24",-0.336175469892393,0,1,0,0,1,0,"KLHL24"
"9749","ENSG00000172331",-0.104839681425556,4.80326281425818,2.30198838620191,0.12920849862662,0.504336325866535,"BPGM",NA,NA,NA,NA,NA,NA,NA,NA
"12312","ENSG00000204152",-0.151761416131515,4.41695659999257,2.3017138900358,0.129231331843871,0.504336325866535,"TIMM23B",NA,NA,NA,NA,NA,NA,NA,NA
"2646","ENSG00000106785",0.137013567189207,4.12376407661216,2.30127609525102,0.129267757916299,0.50434676411051,"TRIM14",NA,NA,NA,NA,NA,NA,NA,NA
"1284","ENSG00000083290",0.0903371559839983,5.85741340018461,2.30077634507279,0.129309352879792,0.50437735841366,"ULK2",-1.15557733118516,1,1,0,0,1,0,"ULK2"
"14397","ENSG00000280873",-0.08315349675716,6.38903877469423,2.30021618913083,0.129355993233226,0.504427611399817,"DGKD",NA,NA,NA,NA,NA,NA,NA,NA
"1787","ENSG00000100219",0.136866400112513,6.23188879249809,2.29855253932028,0.129494624519796,0.504442799473774,"XBP1",NA,NA,NA,NA,NA,NA,NA,NA
"4643","ENSG00000128272",-0.107005435826072,7.19377016102189,2.29944309083873,0.129420394630768,0.504442799473774,"ATF4",-0.293197913031006,0,0,0,0,1,0,"ATF4"
"6365","ENSG00000143036",0.185257254349552,2.80497697057828,2.2978632932719,0.129552107620925,0.504442799473774,"SLC44A3",-0.0784725690748076,0,0,0,0,1,0,"SLC44A3"
"8249","ENSG00000163257",-0.140463654789512,6.0825710499231,2.2975178105018,0.129580931573006,0.504442799473774,"DCAF16",-0.306110705334867,0,0,1,0,0,0,"DCAF16"
"13659","ENSG00000260007",-0.192071222639077,2.98463309523056,2.29742454120083,0.129588714343524,0.504442799473774,"ENSG00000260007",NA,NA,NA,NA,NA,NA,NA,NA
"13697","ENSG00000261408",-0.216999041330995,4.2292743050629,2.29733492617102,0.129596192677496,0.504442799473774,"TEN1-CDK3",NA,NA,NA,NA,NA,NA,NA,NA
"14608","ENSG00000283946",-0.126485452240154,4.40238002120594,2.29926534518615,0.129435206425645,0.504442799473774,"CHRNB1",NA,NA,NA,NA,NA,NA,NA,NA
"3977","ENSG00000120685",-0.0899868258784721,6.25677438009049,2.29692794875709,0.129630160812195,0.504443617973082,"PROSER1",NA,NA,NA,NA,NA,NA,NA,NA
"10515","ENSG00000179152",0.104225436710131,4.87614817317536,2.29595468155579,0.129711434242976,0.504628472244933,"TCAIM",NA,NA,NA,NA,NA,NA,NA,NA
"4734","ENSG00000129245",-0.0771776451399797,6.96446037248007,2.29516176993242,0.129777688923688,0.504754816654523,"FXR2",-0.07425863193903,0,0,0,0,1,0,"FXR2"
"1794","ENSG00000100234",0.25743325134451,5.03985095982736,2.29108685911335,0.130118778886818,0.505029847507978,"TIMP3",-0.33680091866499,0,0,1,0,0,0,"TIMP3"
"3085","ENSG00000111670",-0.0901420100624296,5.43310702901843,2.29343720053517,0.129921922016716,0.505029847507978,"GNPTAB",-0.0846163711393293,0,0,0,0,1,0,"GNPTAB"
"4812","ENSG00000130244",-0.128262684445589,4.36443206704294,2.29212380129896,0.130031887058759,0.505029847507978,"FAM98C",NA,NA,NA,NA,NA,NA,NA,NA
"6766","ENSG00000146411",0.451530655790206,1.16137006284152,2.29227073792746,0.130019579559213,0.505029847507978,"SLC2A12",NA,NA,NA,NA,NA,NA,NA,NA
"8747","ENSG00000165775",0.102017946358956,5.79484001684782,2.29109212852424,0.130118337166534,0.505029847507978,"FUNDC2",-0.733203761720457,0,1,0,0,0,0,"FUNDC2"
"11875","ENSG00000197102",-0.0707435470180634,9.76854435622704,2.2927392160217,0.129980348224625,0.505029847507978,"DYNC1H1",-1.27486463395726,1,1,0,0,3,0,"DYNC1H1"
"14147","ENSG00000275723",0.129498584454007,4.37458163902439,2.29147064793683,0.130086611293677,0.505029847507978,"NAPEPLD",NA,NA,NA,NA,NA,NA,NA,NA
"2589","ENSG00000106333",0.118220765488382,9.74708427585563,2.28769926076291,0.130403098315723,0.505962866540834,"PCOLCE",NA,NA,NA,NA,NA,NA,NA,NA
"4664","ENSG00000128578",-0.199535285599387,2.65796760720988,2.28741620605803,0.130426886295609,0.505962866540834,"STRIP2",-0.383314636465152,0,0,1,0,0,0,"STRIP2"
"162","ENSG00000008394",0.251325658986706,2.23319988313594,2.286471897148,0.13050628123146,0.50600813711513,"MGST1",NA,NA,NA,NA,NA,NA,NA,NA
"904","ENSG00000070476",-0.116697741446672,4.85256519955114,2.28673687279978,0.13048399735786,0.50600813711513,"ZXDC",-0.0575821446107636,0,0,0,0,1,0,"ZXDC"
"14666","ENSG00000284753",0.19166016119179,2.96321152986654,2.28543413914153,0.130593595280722,0.506215329255466,"EEF1AKMT4",NA,NA,NA,NA,NA,NA,NA,NA
"9650","ENSG00000171612",0.112130706255178,5.03979450971913,2.28431697753271,0.130687662949878,0.506448585959549,"SLC25A33",-0.959178260779109,0,1,1,0,1,0,"SLC25A33"
"2361","ENSG00000104833",-0.116900049665773,5.95712191445819,2.28351982406886,0.13075483137094,0.50653271337918,"TUBB4A",NA,NA,NA,NA,NA,NA,NA,NA
"3289","ENSG00000113593",0.160093989774953,4.32851295046796,2.28164735501227,0.130912757750813,0.50653271337918,"PPWD1",NA,NA,NA,NA,NA,NA,NA,NA
"5981","ENSG00000139291",-0.0921169703132192,5.4545724736986,2.28259315461283,0.130832961254589,0.50653271337918,"TMEM19",-0.377586481127299,0,1,0,0,0,0,"TMEM19"
"6542","ENSG00000144224",-0.0768159897009371,6.5027203161317,2.2827327140848,0.130821191306917,0.50653271337918,"UBXN4",-0.485131603558911,0,0,1,0,3,0,"UBXN4"
"7925","ENSG00000160404",0.15363291571201,4.27104864244274,2.28224082155909,0.13086268102211,0.50653271337918,"TOR2A",-0.306360660625034,0,0,1,0,0,0,"TOR2A"
