"","gene_id","logFC","logCPM","LR","PValue","FDR","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.nonCanonical","symbol"
"2648","ENSG00000106799",0.188378570392829,6.00784825565415,6.03736084152565,0.0140062071283732,0.0604151756133098,"TGFBR1",NA,NA,NA,NA,NA,NA,NA,NA
"9087","ENSG00000167766",-0.290214189667893,4.54778714627679,6.03595812799432,0.0140173407580979,0.0604156685746344,"ZNF83",-1.24131966116366,1,0,1,0,1,0,"ZNF83"
"10683","ENSG00000181027",-0.158488340383815,5.83939866980402,6.03634303994957,0.0140142847254534,0.0604156685746344,"FKRP",NA,NA,NA,NA,NA,NA,NA,NA
"8920","ENSG00000166801",-0.408506807075266,2.5828574980244,6.03304017378819,0.0140405303515964,0.0604807278881246,"FAM111A",NA,NA,NA,NA,NA,NA,NA,NA
"9372","ENSG00000169609",-0.209002037088011,5.8356136750027,6.02886707014463,0.0140737634944625,0.0606064114979114,"C15orf40",-1.55993432411089,0,3,4,0,0,0,"C15orf40"
"8171","ENSG00000162804",-0.589164070699357,1.63384790050046,6.02818364194327,0.0140792137864664,0.0606124147540096,"SNED1",-0.276952294435129,0,0,0,0,6,0,"SNED1"
"8445","ENSG00000164086",0.269591519047469,5.34449235536619,6.0255320616598,0.0141003805210229,0.0606600088654113,"DUSP7",NA,NA,NA,NA,NA,NA,NA,NA
"12067","ENSG00000198189",-0.178422334395412,5.60924192696964,6.02554289574461,0.014100293969331,0.0606600088654113,"HSD17B11",NA,NA,NA,NA,NA,NA,NA,NA
"13192","ENSG00000239900",0.147645852498307,6.02866214460397,6.02425754891702,0.0141105662059941,0.0606600088654113,"ADSL",-0.613189829087023,0,1,0,0,0,0,"ADSL"
"6984","ENSG00000148985",0.23134684747922,4.68896348789742,6.02374849342367,0.0141146366048713,0.060660056021453,"PGAP2",NA,NA,NA,NA,NA,NA,NA,NA
"11166","ENSG00000185215",-0.320795069241632,3.07081401314637,6.02027352441538,0.0141424546899252,0.0607621335340865,"TNFAIP2",NA,NA,NA,NA,NA,NA,NA,NA
"14839","ENSG00000288175",-0.33038881754825,3.77373029547917,6.01952798444734,0.0141484302895975,0.0607703345264314,"SYT15B",NA,NA,NA,NA,NA,NA,NA,NA
"6391","ENSG00000143228",-0.150970543228259,5.84209076778498,6.0152781950014,0.0141825425551705,0.0608961386030494,"NUF2",NA,NA,NA,NA,NA,NA,NA,NA
"7971","ENSG00000160867",0.354385696331077,3.32015263953869,6.01486419143168,0.014185870205261,0.0608961386030494,"FGFR4",NA,NA,NA,NA,NA,NA,NA,NA
"6622","ENSG00000144857",0.227877050987963,4.29275274500865,6.0141053510607,0.0141919716475607,0.0609048340980757,"BOC",NA,NA,NA,NA,NA,NA,NA,NA
"12323","ENSG00000204271",-0.220138960964576,4.63521732197222,6.01295947320972,0.0142011901759911,0.0609268977317931,"SPIN3",-0.982597751810171,0,2,1,0,0,0,"SPIN3"
"5034","ENSG00000132010",-0.692928055894832,1.47479656600492,6.01025682419126,0.0142229572626653,0.061002769912746,"ZNF20",-1.02142541090021,0,2,1,0,0,0,"ZNF20"
"417","ENSG00000035862",-0.136419495909409,9.73030571394268,6.00952641265829,0.0142288458753182,0.0610105147531938,"TIMP2",-0.0810549439067349,0,0,0,0,1,0,"TIMP2"
"11532","ENSG00000188321",-0.246644716700092,4.09393989917092,6.00900558980594,0.0142330463062956,0.0610110186330966,"ZNF559",-0.847477896089446,1,0,0,0,0,0,"ZNF559"
"11596","ENSG00000188822",-0.666670441880578,0.797901576745204,6.00483237095936,0.0142667493844157,0.0611379512622091,"CNR2",NA,NA,NA,NA,NA,NA,NA,NA
"11416","ENSG00000187243",-0.446877091812256,5.07311500512184,6.00230848067813,0.0142871722660045,0.0612079171934934,"MAGED4B",NA,NA,NA,NA,NA,NA,NA,NA
"12492","ENSG00000211455",-0.161988057777523,5.50010272567447,5.99660710052534,0.0143334176687685,0.0613884380121547,"STK38L",NA,NA,NA,NA,NA,NA,NA,NA
"8606","ENSG00000164929",0.297406652147082,5.05826836157651,5.99539710428257,0.0143432520693766,0.0614129557801417,"BAALC",-0.045327272236986,0,0,0,0,1,0,"BAALC"
"4176","ENSG00000123080",-0.176481028664062,6.86598854902497,5.99307539692447,0.0143621414964978,0.0614586140842404,"CDKN2C",NA,NA,NA,NA,NA,NA,NA,NA
"10409","ENSG00000178149",0.163871169411581,5.88545792410978,5.98662306117367,0.014414772313485,0.0616661731120544,"DALRD3",NA,NA,NA,NA,NA,NA,NA,NA
"10771","ENSG00000182158",-0.134532896276369,6.358530797115,5.98069975506707,0.0144632626722017,0.0618559055840613,"CREB3L2",-1.45436900007538,0,2,2,0,2,0,"CREB3L2"
"4648","ENSG00000128311",0.203957526192025,4.22904207198696,5.97949237263992,0.0144731673302099,0.0618805549113952,"TST",NA,NA,NA,NA,NA,NA,NA,NA
"4325","ENSG00000124570",0.132841018027291,6.13353387237168,5.9772184238469,0.0144918404350194,0.0619426692278302,"SERPINB6",NA,NA,NA,NA,NA,NA,NA,NA
"7885","ENSG00000160145",-0.130054840360762,6.44952616464553,5.97590144358711,0.0145026664893638,0.0619594115562105,"KALRN",-1.47325907720234,0,4,1,0,1,0,"KALRN"
"14740","ENSG00000285243",0.23419164404762,4.24636402694679,5.97573319350067,0.0145040501655373,0.0619594115562105,"SLC39A4",NA,NA,NA,NA,NA,NA,NA,NA
"1365","ENSG00000086189",0.211393102226032,4.85711212015285,5.97442307535714,0.0145148291293077,0.0619877369760631,"DIMT1",NA,NA,NA,NA,NA,NA,NA,NA
"7907","ENSG00000160226",0.164097793596838,5.22504829354564,5.97099855996676,0.0145430432061246,0.0620904841797487,"CFAP410",-0.275934035112616,0,0,1,0,0,0,"CFAP410"
"2736","ENSG00000107902",0.284544185767517,3.41366834226182,5.96983820564867,0.0145526159939942,0.0621136077687103,"LHPP",-0.47917173597775,0,1,0,0,0,0,"LHPP"
"12094","ENSG00000198373",-0.143329111518571,5.80967521273546,5.9675066986486,0.0145718702701358,0.062178028968201,"WWP2",-0.590242884916249,0,1,0,0,1,0,"WWP2"
"8482","ENSG00000164199",-0.215871389181308,4.57747385452835,5.96546844301455,0.0145887242728548,0.0622321743674762,"ADGRV1",NA,NA,NA,NA,NA,NA,NA,NA
"7164","ENSG00000151474",-0.15284848180308,5.50288167172194,5.96453948331225,0.0145964123445588,0.0622472002467872,"FRMD4A",-0.0624292322524712,0,0,0,0,1,0,"FRMD4A"
"13126","ENSG00000236816",-0.599004676346656,0.990163845527429,5.96281738885404,0.014610675434692,0.0622902490786315,"ANKRD20A7P",NA,NA,NA,NA,NA,NA,NA,NA
"2480","ENSG00000105568",-0.119318109707111,8.54242319261867,5.9610903822918,0.0146249936183764,0.0623335081686819,"PPP2R1A",-0.0671686666783934,0,0,0,0,1,0,"PPP2R1A"
"12820","ENSG00000225210",-0.206376586653743,5.59372465003949,5.95429079457723,0.0146815078591381,0.0625565360533506,"DUXAP9",NA,NA,NA,NA,NA,NA,NA,NA
"9308","ENSG00000169118",-0.152027733195467,5.80590110084267,5.95246149242659,0.0146967503052036,0.0626036316449992,"CSNK1G1",-0.960910917449597,0,1,1,0,1,0,"CSNK1G1"
"10831","ENSG00000182600",0.847289128311768,0.80415342136441,5.95136417503631,0.0147059013905157,0.0626247604669352,"SNORC",NA,NA,NA,NA,NA,NA,NA,NA
"10489","ENSG00000178974",0.183434379556308,4.9799431304806,5.95033158729556,0.0147145180199122,0.0626436019292161,"FBXO34",-0.259811620263154,0,0,1,0,1,0,"FBXO34"
"1282","ENSG00000083168",-0.127777596925554,6.59570403171788,5.94657565109227,0.014745904024381,0.0627236105426487,"KAT6A",-0.11391688500192,0,0,0,0,2,0,"KAT6A"
"3416","ENSG00000115053",0.120558280635517,9.36636430854581,5.9472985526438,0.0147398578374575,0.0627236105426487,"NCL",NA,NA,NA,NA,NA,NA,NA,NA
"14277","ENSG00000277614",0.211920203411401,4.57341323577723,5.94698364642423,0.0147424913288437,0.0627236105426487,"SCG5",NA,NA,NA,NA,NA,NA,NA,NA
"10641","ENSG00000180616",0.594682276821903,2.09375045966807,5.93754385911049,0.0148216595172429,0.0630279049989076,"SSTR2",-0.839432701307553,0,1,0,0,0,0,"SSTR2"
"3861","ENSG00000119596",-0.143581386351014,6.98364240459357,5.93198152018721,0.014868513734818,0.0632091609500386,"YLPM1",-0.361541185026273,0,1,0,0,0,0,"YLPM1"
"10478","ENSG00000178921",0.130494902092672,6.9630389333026,5.92513637693668,0.0149263830201298,0.0634190905515496,"PFAS",NA,NA,NA,NA,NA,NA,NA,NA
"3177","ENSG00000112357",0.318281767837257,3.16960959961521,5.92342314345956,0.0149409030614679,0.0634340085257039,"PEX7",-0.0762643274957273,0,0,0,0,1,0,"PEX7"
"6637","ENSG00000145022",-0.231097192379466,4.61580251430972,5.9242071942834,0.0149342562491551,0.0634340085257039,"TCTA",NA,NA,NA,NA,NA,NA,NA,NA
"13590","ENSG00000257800",-0.503944387253475,1.56071446209721,5.92321957397093,0.0149426293254686,0.0634340085257039,"FNBP1P1",NA,NA,NA,NA,NA,NA,NA,NA
"13370","ENSG00000248487",0.193677634165695,4.44955693434679,5.92128753311039,0.0149590232102665,0.0634855676884442,"ABHD14A",NA,NA,NA,NA,NA,NA,NA,NA
"4012","ENSG00000120913",0.271200846076387,4.03389674072982,5.92019494381599,0.0149683023208301,0.0635069112947656,"PDLIM2",-0.356010668057134,0,1,0,0,0,0,"PDLIM2"
"5888","ENSG00000138434",0.174934342451005,5.53358468649139,5.91762885260733,0.0149901188606497,0.0635814209862866,"ITPRID2",-0.258177472843099,0,0,1,0,0,0,"ITPRID2"
"6676","ENSG00000145428",-0.283492030925848,3.21662331500604,5.91445167490017,0.0150171761481491,0.0636600462927069,"RNF175",-1.39642294621386,1,2,0,0,0,0,"RNF175"
"2047","ENSG00000101639",-0.166370543574725,5.21167110768009,5.90833475276567,0.0150694104275966,0.063863357918201,"CEP192",-1.01282016665828,1,0,0,0,3,0,"CEP192"
"14508","ENSG00000282619",-0.507926657951767,1.59610436068711,5.90683903533036,0.0150822112650391,0.0638994848124409,"ENSG00000282619",NA,NA,NA,NA,NA,NA,NA,NA
"3375","ENSG00000114646",0.52614499005393,1.56969559564827,5.90285601455987,0.0151163539009664,0.0640259853577499,"CSPG5",NA,NA,NA,NA,NA,NA,NA,NA
"13686","ENSG00000260916",0.190573029152269,5.42238039515429,5.90217638078422,0.0151221876980876,0.0640283611989659,"CCPG1",-0.352443802886117,0,0,1,0,0,0,"CCPG1"
"3088","ENSG00000111676",-0.161200766668756,8.45017214465143,5.89787371210425,0.0151591745188211,0.0641346389679343,"ATN1",NA,NA,NA,NA,NA,NA,NA,NA
"5233","ENSG00000133858",-0.194697443147408,6.04818756296208,5.89342660639658,0.0151975008835198,0.0642785892166534,"ZFC3H1",-0.19132388071196,0,0,0,0,2,0,"ZFC3H1"
"5076","ENSG00000132424",-0.228097390399117,7.32045297892664,5.88929643335057,0.0152331852250746,0.0644112865926118,"PNISR",NA,NA,NA,NA,NA,NA,NA,NA
"2560","ENSG00000106052",0.133910883054747,6.88708554446744,5.88663716377481,0.0152562067482773,0.0644903811710064,"TAX1BP1",NA,NA,NA,NA,NA,NA,NA,NA
"14000","ENSG00000273656",-0.223760568539636,3.94763365778999,5.88377565042364,0.0152810191447433,0.0645769991741798,"ENSG00000273656",NA,NA,NA,NA,NA,NA,NA,NA
"14585","ENSG00000283738",-0.412693936338746,3.20747000281845,5.88125755907244,0.015302888085933,0.0646511327871352,"ENSG00000283738",NA,NA,NA,NA,NA,NA,NA,NA
"1008","ENSG00000073803",-0.197295818647608,4.8121034460984,5.87698715580256,0.0153400491057529,0.0647532072845383,"MAP3K13",-0.719630440914588,0,1,1,0,1,0,"MAP3K13"
"4686","ENSG00000128708",0.163083850798381,5.59824593972342,5.87707364749841,0.0153392955340659,0.0647532072845383,"HAT1",NA,NA,NA,NA,NA,NA,NA,NA
"4974","ENSG00000131435",0.19227142724336,5.70826916113379,5.87750840059302,0.0153355082609859,0.0647532072845383,"PDLIM4",-0.529228269386892,0,0,1,0,1,0,"PDLIM4"
"10480","ENSG00000178927",-0.111601523427357,6.97737409524593,5.87534808230587,0.0153543369871806,0.0647952153627338,"CYBC1",NA,NA,NA,NA,NA,NA,NA,NA
"1201","ENSG00000079841",-0.176983256460662,4.7409824104174,5.87462393099668,0.0153606538139798,0.064803571412281,"RIMS1",-0.825123345459811,0,1,0,0,1,0,"RIMS1"
"11669","ENSG00000189410",0.549250630575785,1.00396902483477,5.87147398872299,0.0153881621636724,0.0649013003702392,"SH2D5",NA,NA,NA,NA,NA,NA,NA,NA
"13675","ENSG00000260644",-0.339940658441645,3.81662200351795,5.87033927330416,0.0153980840276027,0.0649123046675234,"HERC2P5",NA,NA,NA,NA,NA,NA,NA,NA
"14320","ENSG00000278501",0.217037676145957,4.5611338322248,5.87018205160719,0.0153994592816951,0.0649123046675234,"TIMM22",NA,NA,NA,NA,NA,NA,NA,NA
"855","ENSG00000068697",0.138986189042212,7.31429619427758,5.8692386148301,0.0154077143968274,0.0649287863033816,"LAPTM4A",NA,NA,NA,NA,NA,NA,NA,NA
"11399","ENSG00000187097",-0.194870074249194,4.08325886628573,5.86252665691542,0.0154665760786461,0.0651400919794839,"ENTPD5",-0.358257542466156,0,0,2,0,0,0,"ENTPD5"
"4977","ENSG00000131459",0.599410892473398,1.25357634515415,5.86130073541154,0.0154773520056973,0.0651671093325262,"GFPT2",NA,NA,NA,NA,NA,NA,NA,NA
"5485","ENSG00000135736",0.194182119155864,4.75139588446401,5.86043990921226,0.01548492334433,0.0651692459407203,"CCDC102A",NA,NA,NA,NA,NA,NA,NA,NA
"4734","ENSG00000129245",-0.121216171363412,6.96443740410926,5.85863953240584,0.0155007707750298,0.0652105905662359,"FXR2",-0.07425863193903,0,0,0,0,1,0,"FXR2"
"7395","ENSG00000154127",0.52567425756579,1.46645484048926,5.85728365180317,0.0155127166528389,0.0652162646573006,"UBASH3B",-0.500015352476876,0,1,0,0,1,0,"UBASH3B"
"9614","ENSG00000171365",-0.21479484148642,5.14134212160331,5.85788196578177,0.0155074440864888,0.0652162646573006,"CLCN5",-1.45278711346766,1,0,2,0,1,0,"CLCN5"
"14830","ENSG00000288133",-0.857706307392341,0.982009736836068,5.85700050053877,0.0155152125313996,0.0652162646573006,"ENSG00000288133",NA,NA,NA,NA,NA,NA,NA,NA
"546","ENSG00000050628",0.702860937803818,1.58577166901686,5.85542788563448,0.0155290821091115,0.0652562075243121,"PTGER3",NA,NA,NA,NA,NA,NA,NA,NA
"5158","ENSG00000132967",0.333533815620131,4.36853920383111,5.85438253966552,0.0155383085387588,0.0652766220114346,"HMGB1P5",NA,NA,NA,NA,NA,NA,NA,NA
"7219","ENSG00000152056",0.303315809289478,2.88046270245311,5.85130070086265,0.0155655423391869,0.0653602594199226,"AP1S3",-0.208645610118271,0,0,1,0,0,0,"AP1S3"
"1419","ENSG00000087586",0.170926061049598,5.47192605118573,5.84686005052163,0.0156048702893604,0.0655010047005374,"AURKA",NA,NA,NA,NA,NA,NA,NA,NA
"6003","ENSG00000139505",-0.160251356302665,5.59371943513979,5.84568837345753,0.0156152641310454,0.065526226315701,"MTMR6",-0.304862958521512,0,0,1,0,0,0,"MTMR6"
"6267","ENSG00000141753",0.215620996996068,7.84951876391384,5.84508310666963,0.0156206361920841,0.0655303668215363,"IGFBP4",NA,NA,NA,NA,NA,NA,NA,NA
"12102","ENSG00000198416",-0.443499832535287,1.94083358546076,5.83995327015226,0.0156662427209912,0.0656902817462798,"ZNF658B",NA,NA,NA,NA,NA,NA,NA,NA
"14446","ENSG00000281763",0.122635844767458,6.43318824319643,5.83980672079473,0.0156675476238868,0.0656902817462798,"DHX36",NA,NA,NA,NA,NA,NA,NA,NA
"3273","ENSG00000113396",0.244828207801215,3.92625593214904,5.8373708680857,0.0156892533208574,0.0657443949449165,"SLC27A6",NA,NA,NA,NA,NA,NA,NA,NA
"11170","ENSG00000185238",0.208788131540507,4.56095640071824,5.83748148989351,0.0156882669070841,0.0657443949449165,"PRMT3",NA,NA,NA,NA,NA,NA,NA,NA
"5105","ENSG00000132612",-0.142124686526396,6.76294283573969,5.83513907487999,0.0157091678598012,0.0658093903361393,"VPS4A",-0.401980793943626,0,1,0,0,0,0,"VPS4A"
"10024","ENSG00000174485",0.24258140575759,4.46657163076391,5.83350085555402,0.0157238024485738,0.0658522365440128,"DENND4A",-0.111193197160995,0,0,0,0,2,0,"DENND4A"
"2135","ENSG00000102466",-0.183662140041103,4.89080028085379,5.82968845795884,0.0157579138837633,0.0659766060983677,"FGF14",-1.34907983751232,1,0,3,0,0,0,"FGF14"
"12234","ENSG00000198911",0.136204076617449,7.36180028607905,5.82138453100564,0.0158324774879098,0.0662702271993939,"SREBF2",-0.155062653467887,0,0,1,0,0,0,"SREBF2"
"9245","ENSG00000168763",-0.141199831741932,6.10832273410132,5.81983412372901,0.0158464393195863,0.0662915293260297,"CNNM3",-1.08894863143623,0,1,0,0,1,0,"CNNM3"
"11550","ENSG00000188523",0.608505103075946,1.17422738657383,5.82003817361003,0.0158446010710672,0.0662915293260297,"CFAP77",NA,NA,NA,NA,NA,NA,NA,NA
"13743","ENSG00000262664",-0.190337963815965,5.15070846249468,5.81604628533542,0.0158806032092374,0.0664158560749046,"OVCA2",-0.0935960922204123,0,0,0,0,1,0,"OVCA2"
"4594","ENSG00000127603",0.154123349934359,7.79863448906554,5.81322692278539,0.015906081333963,0.0665037978101311,"MACF1",-0.468715002051605,0,0,0,0,3,0,"MACF1"
"732","ENSG00000065029",-0.193846443517439,5.16867652074575,5.80793067100222,0.015954056669331,0.0666857255412066,"ZNF76",-0.822802812358734,1,0,0,0,1,0,"ZNF76"
"3817","ENSG00000119013",0.219038186971328,4.3076820970077,5.80433235606646,0.0159867365489546,0.0668036365355226,"NDUFB3",NA,NA,NA,NA,NA,NA,NA,NA
"6435","ENSG00000143434",-0.198070287758021,4.77864885087645,5.80300092611235,0.0159988460701786,0.0668168688727443,"SEMA6C",-0.755148498116565,1,0,0,0,0,0,"SEMA6C"
"8095","ENSG00000162396",0.3256511496248,2.98046119148588,5.8007920236619,0.0160189571706192,0.0668754487980018,"PARS2",-0.678119519674183,0,1,0,0,0,0,"PARS2"
"11774","ENSG00000196542",-0.175835702494102,5.34032018944755,5.79998637403895,0.0160262987449404,0.0668754487980018,"SPTSSB",NA,NA,NA,NA,NA,NA,NA,NA
"14125","ENSG00000275342",0.304759363733247,3.42723423797225,5.80038168228171,0.0160226960201189,0.0668754487980018,"PRAG1",NA,NA,NA,NA,NA,NA,NA,NA
"9740","ENSG00000172264",-0.49534490197886,1.44170034673638,5.79934820072235,0.0160321166337936,0.0668810493743097,"MACROD2",NA,NA,NA,NA,NA,NA,NA,NA
"90","ENSG00000006015",0.157323304247878,6.00324140677617,5.79617064925454,0.0160611171125071,0.0669833304527474,"REX1BD",NA,NA,NA,NA,NA,NA,NA,NA
"5932","ENSG00000138750",-0.181358507737656,4.70444734421187,5.79127014965992,0.0161059484208503,0.0671515589432939,"NUP54",NA,NA,NA,NA,NA,NA,NA,NA
"994","ENSG00000073150",-0.413891948865082,2.45378579336448,5.79003395907585,0.016117277840276,0.0671800509811004,"PANX2",NA,NA,NA,NA,NA,NA,NA,NA
"2730","ENSG00000107864",-0.391374317523595,2.33370143733224,5.78202608887361,0.0161908674856574,0.0674679678857162,"CPEB3",-0.869866085150996,0,1,3,0,0,0,"CPEB3"
"6220","ENSG00000141458",0.153869172080884,5.24408717814167,5.77777869838422,0.016230040073515,0.0676076019545303,"NPC1",NA,NA,NA,NA,NA,NA,NA,NA
"6304","ENSG00000142235",-0.233338157237281,4.5305442599997,5.77741213128751,0.0162334254040591,0.0676076019545303,"LMTK3",NA,NA,NA,NA,NA,NA,NA,NA
"2880","ENSG00000109171",0.143762216216862,6.03765195261833,5.77322117065032,0.0162721816572955,0.0677312564080688,"SLAIN2",NA,NA,NA,NA,NA,NA,NA,NA
"12658","ENSG00000214787",-0.298111568655795,3.63635766166062,5.77339714092953,0.0162705524406908,0.0677312564080688,"MS4A4E",-0.455346061389238,0,1,0,0,1,0,"MS4A4E"
"5983","ENSG00000139318",-0.20622113800839,6.49507760335934,5.77196524874773,0.0162838144648836,0.0677608018793526,"DUSP6",-0.327316042801632,0,1,0,0,0,0,"DUSP6"
"13086","ENSG00000235217",-0.311966813021971,3.18055559311368,5.77023771021181,0.0162998295669219,0.0678085615864462,"TSPY26P",NA,NA,NA,NA,NA,NA,NA,NA
"685","ENSG00000063169",-0.208098640261449,5.52845227502191,5.76659454835472,0.0163336566601274,0.0679303733571622,"BICRA",NA,NA,NA,NA,NA,NA,NA,NA
"4397","ENSG00000125458",0.127869951783576,5.9331400787397,5.76278189181778,0.016369135040875,0.0680589830038384,"NT5C",-0.219233808106767,0,0,0,0,1,0,"NT5C"
"401","ENSG00000033800",-0.184628584381847,5.44358157647314,5.76041510082115,0.0163911989925939,0.0681317625998138,"PIAS1",NA,NA,NA,NA,NA,NA,NA,NA
"5325","ENSG00000134594",0.260742576394455,3.45809056966003,5.75722182385133,0.0164210163043818,0.0682367204216843,"RAB33A",NA,NA,NA,NA,NA,NA,NA,NA
"3162","ENSG00000112290",0.142577899759486,6.54936774823158,5.75275686030222,0.0164628018227453,0.068363413022555,"WASF1",-0.065117925642337,0,0,0,0,1,0,"WASF1"
"6353","ENSG00000142864",0.122637804948856,9.04608602414048,5.75249781854265,0.0164652294364034,0.068363413022555,"SERBP1",-0.271993797987003,0,0,1,0,0,0,"SERBP1"
"8003","ENSG00000161277",0.351429741731408,3.23910591273245,5.75267692457248,0.0164635509022384,0.068363413022555,"THAP8",NA,NA,NA,NA,NA,NA,NA,NA
"1203","ENSG00000079974",0.156617454519157,5.3103460168431,5.74350129171622,0.0165497699466334,0.0686571938680021,"RABL2B",NA,NA,NA,NA,NA,NA,NA,NA
"9727","ENSG00000172167",-0.297456858310857,3.35205851043696,5.74351973664163,0.01654959616223,0.0686571938680021,"MTBP",NA,NA,NA,NA,NA,NA,NA,NA
"13035","ENSG00000233435",-0.779549816921345,1.05456267943991,5.74233349399602,0.0165607765355462,0.0686647291261561,"AGGF1P2",NA,NA,NA,NA,NA,NA,NA,NA
"13113","ENSG00000236287",-0.140488139416217,5.80084014669968,5.74259416576368,0.0165583190286109,0.0686647291261561,"ZBED5",NA,NA,NA,NA,NA,NA,NA,NA
"2428","ENSG00000105255",0.109948611472433,7.03040996995826,5.74115374880679,0.016571903395092,0.0686727544184302,"FSD1",NA,NA,NA,NA,NA,NA,NA,NA
"12616","ENSG00000214189",-0.467946162050565,1.34570745184283,5.73478914545476,0.0166320647783282,0.0689029509239142,"ZNF788P",NA,NA,NA,NA,NA,NA,NA,NA
"9557","ENSG00000170949",-0.203951018599724,4.54979450857489,5.73078472468523,0.0166700319380312,0.0690410995703991,"ZNF160",-0.40089264732447,0,0,0,0,1,0,"ZNF160"
"379","ENSG00000030066",-0.144107579503109,6.94235420479561,5.72538502964069,0.0167213697009025,0.0692153538616583,"NUP160",NA,NA,NA,NA,NA,NA,NA,NA
"14562","ENSG00000283104",0.191715425282319,4.85044270992052,5.72562621551113,0.0167190731437591,0.0692153538616583,"SARS2",NA,NA,NA,NA,NA,NA,NA,NA
"10271","ENSG00000176884",0.163491254703319,6.02623147454306,5.72424559567139,0.0167322237216302,0.0692411019308557,"GRIN1",-0.212677527831055,0,0,1,0,0,0,"GRIN1"
"13","ENSG00000001629",-0.132533792818013,6.80508624821458,5.71774700821683,0.016794267025018,0.0694485124938539,"ANKIB1",-1.03481718043551,1,0,0,0,0,0,"ANKIB1"
"12488","ENSG00000211445",0.270962489169336,4.52659486437649,5.71833852588508,0.0167886098856349,0.0694485124938539,"GPX3",NA,NA,NA,NA,NA,NA,NA,NA
"14193","ENSG00000276349",-0.246517903491734,5.26539218640343,5.71753579431349,0.0167962875026961,0.0694485124938539,"TBC1D3L",NA,NA,NA,NA,NA,NA,NA,NA
"2501","ENSG00000105676",0.157107527831442,6.02670766660155,5.71570739791848,0.0168137884724396,0.0695016434698937,"ARMC6",NA,NA,NA,NA,NA,NA,NA,NA
"746","ENSG00000065413",0.242934364486806,5.09722290875372,5.70439813281514,0.0169224568093346,0.0698928336378901,"ANKRD44",-0.800691719009562,0,1,1,0,0,0,"ANKRD44"
"13709","ENSG00000261716",-0.290978464665786,4.08540353305011,5.70482169043703,0.0169183739042015,0.0698928336378901,"H2BC20P",NA,NA,NA,NA,NA,NA,NA,NA
"12674","ENSG00000215126",-0.338055220437751,2.70658662027094,5.70383314484547,0.016927904621619,0.0698960151314875,"CBWD6",NA,NA,NA,NA,NA,NA,NA,NA
"10684","ENSG00000181029",0.205337212946609,5.42769143300272,5.70274288605139,0.0169384223938847,0.0699201231579611,"TRAPPC5",-1.03036553092298,0,1,3,0,1,0,"TRAPPC5"
"4720","ENSG00000129116",0.147185606720755,6.56563504961829,5.70149177945903,0.0169505001781343,0.0699506556646949,"PALLD",-0.0691394148562606,0,0,0,0,1,0,"PALLD"
"9930","ENSG00000173653",0.213350410435932,4.64029809974566,5.69771553094873,0.0169870087789881,0.0700819636069628,"RCE1",NA,NA,NA,NA,NA,NA,NA,NA
"1593","ENSG00000092531",0.17507883954767,5.12374003940603,5.69704458272169,0.0169935039579674,0.0700894092309984,"SNAP23",NA,NA,NA,NA,NA,NA,NA,NA
"1108","ENSG00000076864",0.187344250891166,5.07286759750675,5.69601664068976,0.0170034600195466,0.0700997230022967,"RAP1GAP",NA,NA,NA,NA,NA,NA,NA,NA
"2706","ENSG00000107672",-0.148522507478666,5.16064772944761,5.69389597633922,0.0170240185838625,0.0701571731104957,"NSMCE4A",NA,NA,NA,NA,NA,NA,NA,NA
"9032","ENSG00000167508",0.158275037812253,5.24853164117894,5.693379535775,0.0170290290458127,0.0701584728512762,"MVD",NA,NA,NA,NA,NA,NA,NA,NA
"1005","ENSG00000073670",0.252013731691805,3.96040631292106,5.69163796045842,0.0170459368778285,0.0701894281524915,"ADAM11",NA,NA,NA,NA,NA,NA,NA,NA
"9925","ENSG00000173611",-0.230763865827584,4.08230765847355,5.69210102163522,0.0170414396259102,0.0701894281524915,"SCAI",NA,NA,NA,NA,NA,NA,NA,NA
"4085","ENSG00000121957",-0.149378613974421,5.72863254509984,5.6908847616472,0.0170532545631228,0.0702002156850534,"GPSM2",-0.485683952001378,0,0,1,0,1,0,"GPSM2"
"8664","ENSG00000165272",0.509405279551196,2.62475383145109,5.6885332221489,0.0170761217501208,0.0702610533676845,"AQP3",NA,NA,NA,NA,NA,NA,NA,NA
"14083","ENSG00000274750",-0.512937901773135,1.7547895448928,5.68839803508737,0.0170774373172342,0.0702610533676845,"H3C6",NA,NA,NA,NA,NA,NA,NA,NA
"7933","ENSG00000160471",-0.680920184892421,0.896398442597032,5.68778389940217,0.0170834150689837,0.0702663009567365,"COX6B2",NA,NA,NA,NA,NA,NA,NA,NA
"675","ENSG00000062485",0.127243858481579,7.69313198714357,5.68693118125325,0.017091718666936,0.070268867269409,"CS",-0.437692127490462,0,1,0,0,0,0,"CS"
"1934","ENSG00000100916",-0.21606412498832,4.06811077091753,5.68675406394687,0.0170934439218565,0.070268867269409,"BRMS1L",-0.0748479215566111,0,0,0,0,1,0,"BRMS1L"
"5412","ENSG00000135298",-0.182994876636846,4.64589292193522,5.6855618818091,0.0171050613423703,0.0702896860044497,"ADGRB3",-0.118622705961398,0,0,0,0,1,0,"ADGRB3"
"14818","ENSG00000286905",0.453685639726762,2.10211593063329,5.68526906951358,0.0171079159471447,0.0702896860044497,"ENSG00000286905",-0.165058560052254,0,0,1,0,0,0,"ENSG00000286905.1"
